DATA_REGISTRO,CNES,SIGLA,HOSPITAL,QUANTIDADE,Ano,Mês
01/01/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2317,2023,3
01/01/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3610,2023,3
01/01/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2590,2023,3
01/01/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1906,2023,3
01/02/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,8769,2023,3
01/02/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2394,2023,3
01/02/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,3905,2023,3
01/02/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2211,2023,3
01/02/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4241,2023,3
01/02/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1390,2023,3
01/02/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4202,2023,3
01/02/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1709,2023,3
01/03/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,14365,2023,3
01/03/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4884,2023,3
01/03/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1599,2023,3
01/03/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4909,2023,3
01/03/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2944,2023,3
01/03/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,5284,2023,3
01/03/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2443,2023,3
01/03/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,2113,2023,3
01/01/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1571,2023,4
01/01/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4843,2023,4
01/01/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7832,2023,4
01/01/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4545,2023,4
01/01/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2317,2023,4
01/01/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3610,2023,4
01/01/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2590,2023,4
01/01/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1906,2023,4
01/02/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4241,2023,4
01/02/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2211,2023,4
01/02/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4202,2023,4
01/02/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1709,2023,4
01/02/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2394,2023,4
01/02/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,3905,2023,4
01/02/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,8769,2023,4
01/02/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1390,2023,4
01/03/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2944,2023,4
01/03/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,14365,2023,4
01/03/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4909,2023,4
01/03/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2443,2023,4
01/03/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,5284,2023,4
01/03/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,2113,2023,4
01/03/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1599,2023,4
01/03/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4884,2023,4
01/04/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,11991,2023,4
01/04/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4458,2023,4
01/04/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4620,2023,4
01/04/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1424,2023,4
01/04/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2617,2023,4
01/04/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1907,2023,4
01/04/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2881,2023,4
01/04/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4818,2023,4
01/01/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1571,2023,5
01/01/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4843,2023,5
01/01/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7832,2023,5
01/01/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4545,2023,5
01/01/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2317,2023,5
01/01/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3610,2023,5
01/01/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2590,2023,5
01/01/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1906,2023,5
01/02/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,8769,2023,5
01/02/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4241,2023,5
01/02/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1390,2023,5
01/02/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,3905,2023,5
01/02/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4202,2023,5
01/02/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1709,2023,5
01/02/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2211,2023,5
01/02/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2394,2023,5
01/03/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2944,2023,5
01/03/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,2113,2023,5
01/03/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4909,2023,5
01/03/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,5284,2023,5
01/03/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,14365,2023,5
01/03/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4884,2023,5
01/03/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1599,2023,5
01/03/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2443,2023,5
01/04/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4620,2023,5
01/04/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,11991,2023,5
01/04/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4458,2023,5
01/04/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2617,2023,5
01/04/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4818,2023,5
01/04/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1907,2023,5
01/04/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1424,2023,5
01/04/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2881,2023,5
01/05/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4582,2023,5
01/05/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1880,2023,5
01/05/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,11973,2023,5
01/05/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2892,2023,5
01/05/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1511,2023,5
01/05/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4466,2023,5
01/05/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4784,2023,5
01/05/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2585,2023,5
01/01/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7832,2023,6
01/01/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4843,2023,6
01/01/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1571,2023,6
01/01/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4545,2023,6
01/01/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2317,2023,6
01/01/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3610,2023,6
01/01/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2590,2023,6
01/01/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1906,2023,6
01/02/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,3905,2023,6
01/02/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1709,2023,6
01/02/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1390,2023,6
01/02/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2394,2023,6
01/02/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4241,2023,6
01/02/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,8769,2023,6
01/02/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4202,2023,6
01/02/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2211,2023,6
01/03/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4884,2023,6
01/03/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,14365,2023,6
01/03/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4909,2023,6
01/03/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,2113,2023,6
01/03/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2443,2023,6
01/03/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,5284,2023,6
01/03/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2944,2023,6
01/03/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1599,2023,6
01/04/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2881,2023,6
01/04/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4818,2023,6
01/04/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2617,2023,6
01/04/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1424,2023,6
01/04/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,11991,2023,6
01/04/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4458,2023,6
01/04/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1907,2023,6
01/04/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4620,2023,6
01/05/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1880,2023,6
01/05/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1511,2023,6
01/05/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2585,2023,6
01/05/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4466,2023,6
01/05/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2892,2023,6
01/05/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4784,2023,6
01/05/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,11973,2023,6
01/05/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4582,2023,6
01/06/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1761,2023,6
01/06/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2417,2023,6
01/06/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,9218,2023,6
01/06/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4251,2023,6
01/06/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3874,2023,6
01/06/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4516,2023,6
01/06/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2704,2023,6
01/06/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1416,2023,6
01/01/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2317,2023,7
01/01/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4545,2023,7
01/01/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7832,2023,7
01/01/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1571,2023,7
01/01/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2590,2023,7
01/01/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3610,2023,7
01/01/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4843,2023,7
01/01/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1906,2023,7
01/02/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2394,2023,7
01/02/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1390,2023,7
01/02/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4202,2023,7
01/02/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,8769,2023,7
01/02/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,3905,2023,7
01/02/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2211,2023,7
01/02/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4241,2023,7
01/02/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1709,2023,7
01/03/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2944,2023,7
01/03/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,5284,2023,7
01/03/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2443,2023,7
01/03/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4884,2023,7
01/03/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,14365,2023,7
01/03/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,2113,2023,7
01/03/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4909,2023,7
01/03/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1599,2023,7
01/04/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,11991,2023,7
01/04/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4620,2023,7
01/04/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1907,2023,7
01/04/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4458,2023,7
01/04/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2617,2023,7
01/04/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4818,2023,7
01/04/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1424,2023,7
01/04/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2881,2023,7
01/05/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2585,2023,7
01/05/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4784,2023,7
01/05/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4466,2023,7
01/05/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1511,2023,7
01/05/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4582,2023,7
01/05/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,11973,2023,7
01/05/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2892,2023,7
01/05/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1880,2023,7
01/06/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4516,2023,7
01/06/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1416,2023,7
01/06/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1761,2023,7
01/06/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4251,2023,7
01/06/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,9218,2023,7
01/06/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2704,2023,7
01/06/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3874,2023,7
01/06/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2417,2023,7
01/07/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2698,2023,7
01/07/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4412,2023,7
01/07/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4661,2023,7
01/07/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3855,2023,7
01/07/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2508,2023,7
01/07/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7590,2023,7
01/07/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1848,2023,7
01/01/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1906,2023,8
01/01/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4545,2023,8
01/01/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7832,2023,8
01/01/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1571,2023,8
01/01/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2590,2023,8
01/01/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3610,2023,8
01/01/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2317,2023,8
01/01/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4843,2023,8
01/02/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2394,2023,8
01/02/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1390,2023,8
01/02/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4202,2023,8
01/02/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,8769,2023,8
01/02/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,3905,2023,8
01/02/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2211,2023,8
01/02/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4241,2023,8
01/02/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1709,2023,8
01/03/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2443,2023,8
01/03/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4909,2023,8
01/03/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,14365,2023,8
01/03/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,2113,2023,8
01/03/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1599,2023,8
01/03/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2944,2023,8
01/03/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,5284,2023,8
01/03/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4884,2023,8
01/04/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1907,2023,8
01/04/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,11991,2023,8
01/04/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4458,2023,8
01/04/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2617,2023,8
01/04/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4818,2023,8
01/04/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1424,2023,8
01/04/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2881,2023,8
01/04/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4620,2023,8
01/05/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2892,2023,8
01/05/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1511,2023,8
01/05/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2585,2023,8
01/05/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4466,2023,8
01/05/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1880,2023,8
01/05/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4582,2023,8
01/05/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,11973,2023,8
01/05/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4784,2023,8
01/06/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1761,2023,8
01/06/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2417,2023,8
01/06/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1416,2023,8
01/06/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4516,2023,8
01/06/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3874,2023,8
01/06/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2704,2023,8
01/06/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,9218,2023,8
01/06/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4251,2023,8
01/07/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4412,2023,8
01/07/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2698,2023,8
01/07/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2508,2023,8
01/07/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7590,2023,8
01/07/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3855,2023,8
01/07/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1848,2023,8
01/07/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4661,2023,8
01/08/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4114,2023,8
01/08/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7695,2023,8
01/08/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4591,2023,8
01/08/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2659,2023,8
01/08/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4589,2023,8
01/08/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1883,2023,8
01/08/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2539,2023,8
01/08/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1389,2023,8
01/01/2023,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4843,2023,9
01/01/2023,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1906,2023,9
01/01/2023,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7832,2023,9
01/01/2023,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1571,2023,9
01/01/2023,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2590,2023,9
01/01/2023,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3610,2023,9
01/01/2023,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2317,2023,9
01/01/2023,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4545,2023,9
